date,site_name,sensor_id,avg_corr,peak_std,critical_value,daily_peak,peak_ratio,spread,total_count,label
20260109,고흥현장,15092377,0.904,1.34,0.0,8.0,66.81,21.0,720.0,0
20260109,고흥현장,16083218,0.982,0.0,0.0,0.0,94.03,17.0,720.0,0
20260109,고흥현장,16083281,0.862,1.21,2.0,10.0,61.94,18.0,720.0,0
20260109,고흥현장,16083358,0.952,0.37,0.0,0.0,72.92,10.0,720.0,0
20260109,고흥현장,16083361,0.874,1.49,0.0,7.0,66.25,19.0,720.0,0
20260109,고흥현장,16083436,0.886,1.5,0.0,8.0,63.75,20.0,720.0,0
20260109,고흥현장,16083453,0.908,1.21,0.0,7.0,67.22,19.0,720.0,0
20260109,고흥현장,16083469,0.914,0.75,0.0,6.0,69.86,16.0,720.0,0
20260109,고흥현장,16113723,0.938,0.47,0.0,0.0,70.69,19.0,720.0,0
20260109,고흥현장,16113851,0.957,0.76,0.0,0.0,61.39,14.0,720.0,0
20260109,남해현장,13034718,0.876,0.47,6.0,8.0,82.64,31.0,720.0,0
20260109,남해현장,15019194,0.837,0.47,0.0,3.0,83.47,29.0,720.0,0
20260109,남해현장,15092011,0.786,13.27,5.0,7.0,86.25,39.0,720.0,0
20260109,남해현장,15092212,0.823,10.06,0.0,3.0,83.33,33.0,720.0,0
20260109,남해현장,15092465,0.777,14.17,0.0,3.0,81.67,42.0,720.0,0
20260109,남해현장,16082955,0.84,0.69,10.0,13.0,90.0,28.0,720.0,0
20260109,남해현장,16083116,1.0,0.0,0.0,0.0,100.0,2.0,720.0,0
20260109,남해현장,16083277,0.748,14.55,0.0,2.0,77.08,42.0,720.0,0
20260109,남해현장,16113847,0.669,13.6,5.0,11.0,64.58,44.0,720.0,0
20260109,남해현장,20021023,0.759,12.16,7.0,9.0,81.11,36.0,720.0,0
20260109,울산현장,13036936,0.724,1.67,8.0,19.0,52.92,55.0,720.0,0
20260109,울산현장,15018524,0.885,0.9,38.0,48.0,72.08,31.0,720.0,1
20260109,울산현장,15018592,0.877,1.25,8.0,15.0,76.39,28.0,720.0,0
20260109,울산현장,15018652,0.937,0.58,17.0,24.0,87.36,39.0,720.0,1
20260109,울산현장,15019256,0.832,2.43,19.0,31.0,46.53,40.0,720.0,0
20260109,울산현장,15019325,0.912,0.37,28.0,33.0,86.25,25.0,720.0,1
20260109,울산현장,15019401,0.935,0.75,40.0,45.0,84.86,18.0,720.0,2
20260109,울산현장,15050020,0.977,0.0,49.0,54.0,98.89,7.0,720.0,2
20260109,울산현장,15050026,0.926,1.0,38.0,45.0,84.17,23.0,720.0,2
20260109,울산현장,15050075,0.923,0.47,31.0,36.0,90.42,35.0,720.0,2
20260109,울산현장,15050229,0.922,0.75,39.0,45.0,78.33,21.0,720.0,1
20260109,울산현장,15091741,0.878,0.76,22.0,29.0,59.86,52.0,720.0,0
20260109,울산현장,15091762,0.935,0.75,32.0,41.0,82.5,32.0,720.0,2
20260109,울산현장,15091894,0.935,1.46,39.0,47.0,73.89,22.0,720.0,1
20260109,울산현장,15091896,0.836,1.26,28.0,33.0,73.33,39.0,720.0,0
20260109,울산현장,15091936,0.958,0.69,43.0,49.0,94.31,14.0,720.0,2
20260109,울산현장,15091945,0.871,1.67,32.0,40.0,69.58,34.0,720.0,1
20260109,울산현장,15092099,0.342,6.57,18.0,39.0,56.53,25.0,720.0,0
20260109,울산현장,15092166,0.884,0.82,42.0,49.0,76.67,24.0,720.0,1
20260109,울산현장,15092246,0.849,2.06,29.0,42.0,59.17,42.0,720.0,0
20260109,울산현장,15092337,0.947,0.47,31.0,36.0,80.69,47.0,720.0,2
20260109,울산현장,15092375,0.968,0.5,50.0,54.0,97.5,12.0,720.0,2
20260109,울산현장,15092398,0.923,1.57,35.0,40.0,90.42,15.0,720.0,2
20260109,울산현장,15092452,0.806,1.6,18.0,25.0,48.47,37.0,720.0,0
20260109,울산현장,16082509,0.952,0.58,33.0,38.0,87.5,36.0,720.0,2
20260109,울산현장,16082545,0.864,1.71,35.0,42.0,80.42,25.0,720.0,0
20260109,울산현장,16082585,0.912,1.38,36.0,43.0,84.03,20.0,720.0,1
20260109,울산현장,16082601,0.821,1.11,30.0,37.0,70.0,24.0,720.0,0
20260109,울산현장,16082927,0.905,0.5,26.0,28.0,60.83,42.0,720.0,0
20260109,울산현장,16082936,0.897,1.15,31.0,42.0,61.81,43.0,720.0,0
20260109,울산현장,16082988,0.906,0.5,32.0,39.0,77.78,29.0,720.0,1
20260109,울산현장,16083023,0.889,1.6,9.0,23.0,56.94,52.0,720.0,0
20260109,울산현장,16083035,0.791,1.21,16.0,23.0,58.61,45.0,720.0,0
20260109,울산현장,16083143,0.762,4.18,23.0,30.0,58.47,31.0,720.0,0
20260109,울산현장,16083368,0.648,4.32,26.0,32.0,45.83,39.0,720.0,0
20260109,울산현장,16083382,0.931,0.69,32.0,38.0,86.81,32.0,720.0,2
20260109,울산현장,17124655,0.859,0.82,6.0,16.0,64.31,34.0,720.0,0
20260109,울산현장,19090729,0.899,1.21,29.0,39.0,58.61,43.0,720.0,0
20260109,울산현장,20021005,0.877,0.47,33.0,37.0,63.89,31.0,720.0,0
20260109,의성현장,13037614,0.926,1.15,52.0,62.0,76.11,18.0,720.0,1
20260109,의성현장,13037695,0.87,1.49,40.0,51.0,75.56,24.0,720.0,0
20260109,의성현장,15018553,0.764,2.69,31.0,43.0,54.72,34.0,720.0,0
20260109,의성현장,15091755,0.839,1.63,31.0,46.0,47.08,38.0,720.0,0
20260109,의성현장,15091961,0.943,0.82,22.0,27.0,78.75,28.0,720.0,1
20260109,의성현장,15091972,0.845,2.11,21.0,35.0,56.53,47.0,720.0,0
20260109,의성현장,15092075,0.881,2.05,57.0,70.0,55.97,24.0,720.0,0
20260109,의성현장,16082568,0.833,2.54,25.0,43.0,48.19,34.0,720.0,0
20260109,의성현장,16083007,0.948,0.47,20.0,31.0,80.69,27.0,720.0,2
20260109,의성현장,16083081,0.827,1.38,30.0,40.0,75.69,45.0,720.0,0
20260109,의성현장,16083399,0.909,1.07,35.0,46.0,70.28,24.0,720.0,1
20260109,의성현장,16113837,0.764,4.52,29.0,42.0,36.81,39.0,720.0,0
20260109,의성현장,19090734,0.875,1.49,27.0,34.0,64.31,36.0,720.0,0
20260110,고흥현장,13037668,0.829,2.81,1.0,7.0,52.92,35.0,720.0,0
20260110,고흥현장,15018654,0.909,1.34,0.0,3.0,78.75,25.0,720.0,0
20260110,고흥현장,15019146,0.892,1.12,0.0,3.0,78.47,24.0,720.0,0
20260110,고흥현장,15019179,0.848,1.57,0.0,2.0,73.61,31.0,720.0,0
20260110,고흥현장,15019366,0.894,1.5,0.0,3.0,71.53,26.0,720.0,0
20260110,고흥현장,15019480,0.874,0.76,0.0,3.0,66.25,31.0,720.0,0
20260110,고흥현장,15091923,0.853,2.75,0.0,3.0,58.06,29.0,720.0,0
20260110,고흥현장,15092261,0.824,1.95,0.0,5.0,51.11,34.0,720.0,0
20260110,고흥현장,15092377,0.789,2.05,0.0,7.0,56.67,34.0,720.0,0
20260110,고흥현장,16083218,0.948,0.0,0.0,0.0,76.94,23.0,720.0,0
20260110,고흥현장,16083281,0.858,0.96,1.0,10.0,56.53,40.0,720.0,0
20260110,고흥현장,16083358,0.945,0.75,0.0,0.0,72.64,26.0,720.0,0
20260110,고흥현장,16083361,0.869,1.11,0.0,6.0,59.86,33.0,720.0,0
20260110,고흥현장,16083436,0.823,3.04,0.0,6.0,46.53,33.0,720.0,0
20260110,고흥현장,16083453,0.837,2.13,0.0,7.0,55.56,34.0,720.0,0
20260110,고흥현장,16083469,0.778,3.4,0.0,12.0,46.67,40.0,720.0,0
20260110,고흥현장,16113723,0.799,3.1,0.0,0.0,45.83,27.0,720.0,0
20260110,고흥현장,16113851,0.893,0.0,0.0,0.0,59.58,26.0,720.0,0
20260110,남해현장,13034718,0.731,0.94,3.0,7.0,75.28,32.0,720.0,0
20260110,남해현장,15019194,0.783,0.37,0.0,3.0,79.86,28.0,720.0,0
20260110,남해현장,15092011,0.764,16.86,3.0,6.0,76.94,40.0,720.0,0
20260110,남해현장,15092212,0.739,13.32,0.0,3.0,76.53,33.0,720.0,0
20260110,남해현장,15092465,0.691,17.68,0.0,2.0,71.11,42.0,720.0,0
20260110,남해현장,16082955,0.788,8.28,10.0,13.0,81.11,27.0,720.0,0
20260110,남해현장,16083116,1.0,0.0,0.0,0.0,100.0,3.0,720.0,0
20260110,남해현장,16083277,0.674,18.03,0.0,2.0,68.75,41.0,720.0,0
20260110,남해현장,16113847,0.621,16.4,7.0,12.0,57.92,43.0,720.0,0
20260110,남해현장,20021023,0.671,16.27,6.0,9.0,71.25,39.0,720.0,0
20260110,울산현장,13036936,0.737,2.79,10.0,18.0,45.28,66.0,720.0,0
